id,data,siglaOrgao,proposicaoObjeto,descricao,aprovacao
2313729-46,2022-05-05,PLEN,,Rejeitadas as emendas.,0.0
2313729-44,2022-05-05,PLEN,,"Aprovada a Medida Provisória nº 1.085 de 2021, ressalvados os destaques. Sim: 259; não: 64; abstenção: 1; total: 324.",1.0
2313729-41,2022-05-05,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
622070-131,2022-05-05,PLEN,,"Aprovada a Redação Final assinada pelo relator, Dep. Celina Leão (PP-DF).",1.0
622070-128,2022-05-05,PLEN,,"Aprovada a Submenda Substitutiva Global ao Projeto de Lei nº 7.922, de 2014, adotada pela relatora da Comissão de Trabalho, de Administração e Serviço Público. Sim: 294; não: 10; total: 304.",1.0
2312504-51,2022-05-05,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Carlos Chiodini (MDB-SC).",1.0
2312504-49,2022-05-05,PLEN,,Mantido o texto. Sim: 211; não: 49; total: 260.,
2312504-46,2022-05-05,PLEN,,"Aprovada a Medida Provisória nº 1.079 de 2021, na forma do Projeto de Lei de Conversão, ressalvado o destaque.",1.0
2312504-44,2022-05-05,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2312504-42,2022-05-05,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2309349-146,2022-05-04,PLEN,,"Aprovado o Projeto de Lei 2.564, de 2020, ressalvado o destaque. Sim: 449; não: 12; total: 461.",1.0
2309349-122,2022-05-04,PLEN,,Rejeitado o Requerimento. Sim: 14; não: 430; total: 444.,0.0
2313739-38,2022-05-04,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Felipe Carreras (PSB-PE).",1.0
2313739-36,2022-05-04,PLEN,,Rejeitada a Emenda de Comissão nº 3. Sim: 158; não: 244; total: 402.,0.0
2313739-33,2022-05-04,PLEN,,"Aprovada a Medida Provisória nº 1.094 de 2021, na forma do Projeto de Lei de Conversão, ressalvados os destaques. Sim: 408; não: 20: total: 428.",1.0
2313739-32,2022-05-04,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2313739-30,2022-05-04,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2216376-30,2022-05-04,SECAP(SGM),,"Realizar o encaminhamento do PL-4606/2019 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2216376-29,2022-05-04,SECAP(SGM),,"Realizar o encaminhamento do PL-4606/2019 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2319532-14,2022-05-04,PLEN,REQ 529/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 358; não: 32; abstenção: 1; total: 391.,1.0
2188479-50,2022-05-04,PLEN,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 633/2022.,1.0
2188479-49,2022-05-04,SECAP(SGM),,"Realizar o encaminhamento do PL-11147/2018 à CPD (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2188479-48,2022-05-04,SECAP(SGM),,"Realizar o encaminhamento do PL-11147/2018 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2320527-8,2022-05-04,PLEN,REQ 633/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 373; não: 8; total: 381.,1.0
2301550-24,2022-05-04,CCTCI,,Aprovado o Parecer.,1.0
2300290-18,2022-05-04,CCTCI,,Aprovado o Parecer.,1.0
2292103-19,2022-05-04,CCTCI,,Aprovado o Parecer.,1.0
2292096-21,2022-05-04,CCTCI,,Aprovado o Parecer.,1.0
2290414-19,2022-05-04,CCTCI,,Aprovado o Parecer.,1.0
2286870-19,2022-05-04,CCTCI,,Aprovado o Parecer.,1.0
2247399-19,2022-05-04,CCTCI,,Aprovado o Parecer.,1.0
2247224-19,2022-05-04,CCTCI,,Aprovado o Parecer.,1.0
2247185-21,2022-05-04,CCTCI,,Aprovado o Parecer.,1.0
2197827-24,2022-05-04,CCTCI,,"Aprovado o Parecer, contra o voto do Deputado Sandro Alex.",1.0
2321009-3,2022-05-04,CCTCI,REQ 8/2022 CCTCI,Aprovado.,1.0
2321008-3,2022-05-04,CCTCI,REQ 7/2022 CCTCI,"Aprovado, subscrito pelo Deputado Merlong Solano, com aditamento para inclusão, na relação de convidados, de representante do Fórum de Ciência e Tecnologia.",1.0
2320762-3,2022-05-04,CCTCI,,"Aprovado, subscrito pelos Deputados Leonardo Gadelha, Roberto Alves, Amaro Neto, Capitão Fábio Abreu e Merlong Solano, com aditamento para inclusão, na relação de convidados, de representante da Coalizão Direitos na Rede.",1.0
2320684-3,2022-05-04,CCTCI,REQ 5/2022 CCTCI,"Aprovado, subscrito pelos Deputados Nilto Tatto, Vitor Lippi e André Figueiredo, com aditamento para inclusão, na relação de convidados, de representantes do Laboratório de Políticas de Comunicação da Faculdade de Comunicação da UnB (LaPCom), da Agência Nacional de Energia Elétrica (Aneel) e da Agência Nacional de Telecomunicações (Anatel).",1.0
2320537-3,2022-05-04,CCTCI,REQ 4/2022 CCTCI,"Aprovado, com aditamento para inclusão, na relação de convidados, de representante da Coalizão Direitos na Rede.",1.0
2320536-3,2022-05-04,CCTCI,REQ 3/2022 CCTCI,"Aprovado, subscrito pelo Deputado Nilto Tatto, com aditamento para inclusão, na relação de convidados, de representante da Coalizão Direitos na Rede.",1.0
2321025-2,2022-05-04,CINDRA,REQ 3/2022 CINDRA,Aprovado.,1.0
2320847-2,2022-05-04,CINDRA,REQ 2/2022 CINDRA,Aprovado.,1.0
2320509-3,2022-05-04,CCTCI,,"Aprovado, com aditamento para inclusão, na relação de convidados, do Presidente da Telecomunicações Brasileiras S.A. (Telebras), sr. Jarbas Valente.",1.0
2321152-2,2022-05-04,CCULT,REQ 7/2022 CCULT,Aprovado.,1.0
2321151-2,2022-05-04,CCULT,REQ 6/2022 CCULT,Aprovado.,1.0
2320656-2,2022-05-04,CCULT,REQ 3/2022 CCULT,Aprovado.,1.0
2320654-2,2022-05-04,CCULT,REQ 2/2022 CCULT,Aprovado.,1.0
2320653-2,2022-05-04,CCULT,REQ 1/2022 CCULT,Aprovado.,1.0
2320745-2,2022-05-04,CINDRA,,Aprovado.,1.0
2295033-26,2022-05-04,CMULHER,,Aprovado o Parecer.,1.0
2321110-2,2022-05-04,CDHM,REQ 13/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Camilo Capiberibe, Helder Salomão, Joenia Wapichana, Marcon, Talíria Petrone",1.0
2321109-2,2022-05-04,CDHM,REQ 12/2022 CDHM,"Aprovado.Subscrito pelos Deputados Abílio Santana, Helder Salomão, Marcon, Roberto de Lucena, Talíria Petrone e Vivi Reis. Deputada Vivi Reis sugere convite a representante do Ministério Público do Trabalho.",1.0
2321108-2,2022-05-04,CDHM,REQ 11/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Carlos Veras, Joenia Wapichana, Helder Salomão, Marcon, Talíria Petrone e Túlio Gadelha. Deputado Camilo Capiberibe indica a inclusão de expositores da Negritude Socialista Brasileira (NSB), da Juventude Socialista Brasileira (JSB)  e representante dos povos indígenas. Deputada Vivi Reis indica a inclusão de expositor do fórum nacional da educação indígena e do fórum de estudantes indígenas.",1.0
2321014-2,2022-05-04,CDHM,REQ 10/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Helder Salomão, Marcon e Talíria Petrone",1.0
2320928-2,2022-05-04,CDHM,,"Aprovado. Subscrito pelos Deputados Abílio Santana, Carlos Veras, Célio Moura, Frei Anastásio, Helder Salomão, Marcon, Talíria Petrone, Túlio Gadelha e Vivi Reis.",1.0
2320925-2,2022-05-04,CDHM,REQ 8/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Helder Salomão, Joenia Wapichana, Marcon, Roberto de Lucena e Talíria Petrone",1.0
2320819-2,2022-05-04,CDHM,REQ 7/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Célio Moura, Frei Anastásio
Helder Salomão, Marcon e Talíria Petrone",1.0
2320818-2,2022-05-04,CDHM,REQ 6/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Camilo Capiberibe, Carlos Veras, Helder Salomão, Marcon, Talíria Petrone, Túlio Gadelha e Vivi Reis.",1.0
2320817-2,2022-05-04,CDHM,REQ 5/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Carlos Veras, Célio Moura, Frei Anastásio, Helder Salomão, Marcon, Talíria Petrone e Túlio Gadelha.",1.0
2320816-2,2022-05-04,CDHM,REQ 4/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Carlos Veras,  Camilo Capiberibe,Célio Moura, Frei Anastásio, Helder Salomão, Marcon, Talíria Petrone, Túlio Gadelha e Vivi Reis.",1.0
2320702-2,2022-05-04,CDHM,REQ 3/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Helder Salomão e Marcon.",1.0
2320701-2,2022-05-04,CDHM,REQ 2/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Helder Salomão, Joenia Wapichana, Marcon, Roberto de Lucena, Talíria Petrone e Vivi Reis.",1.0
2320697-2,2022-05-04,CDHM,REQ 1/2022 CDHM,"Aprovado. Subscrito pelos Deputados Abílio Santana, Helder Salomão, Joenia Wapichana, Marcon, Roberto de Lucena, Talíria Petrone e Túlio Gadelha. Deputado Camilo Capiberibe indica a Sra. Elisiane dos Santos, Procuradora do Trabalho, para compor a mesa de expositores.",1.0
2320508-3,2022-05-04,CCTCI,REQ 1/2022 CCTCI,Aprovado.,1.0
2273198-40,2022-05-04,CMULHER,,Aprovado o Parecer.,1.0
2299602-23,2022-05-04,CMULHER,,Aprovado o Parecer.,1.0
2320773-3,2022-05-04,CMULHER,REQ 1/2022 CMULHER,Aprovado.,1.0
2320722-5,2022-05-04,CIDOSO,REQ 5/2022 CIDOSO,"Aprovado, com a subscrição dos Deputados Leandre (PSD-PR), Vilson da Fetaemg (PSB-MG), Geovania da Sá (PSDB-SC) e Denis Bezerra (PSB-CE).",1.0
2320664-2,2022-05-04,CIDOSO,REQ 4/2022 CIDOSO,Aprovado.,1.0
2320649-2,2022-05-04,CIDOSO,REQ 3/2022 CIDOSO,Aprovado.,1.0
2320598-3,2022-05-04,CIDOSO,REQ 2/2022 CIDOSO,"Aprovado, com a subscrição do Deputado Vilson da Fetaemg (PSB-MG)",1.0
2320597-4,2022-05-04,CIDOSO,REQ 1/2022 CIDOSO,"Aprovado, com subscrição dos Deputados Flávia Morais (PDT-GO) e Delegado Antônio Furtado (União-RJ).",1.0
2087261-39,2022-05-04,CSSF,,Aprovado o Parecer.,1.0
2287008-27,2022-05-04,CSSF,,Aprovado o Parecer.,1.0
2208085-25,2022-05-04,CSSF,,Aprovado o Parecer.,1.0
2082751-60,2022-05-04,CSSF,,Aprovado o Parecer.,1.0
2269519-40,2022-05-04,CE,,Aprovado o Parecer.,1.0
2294975-30,2022-05-04,CSSF,,Aprovado o Parecer.,1.0
2264664-41,2022-05-04,CSSF,,Aprovado o Parecer.,1.0
2321010-2,2022-05-04,CE,REQ 10/2022 CE,Aprovado.,1.0
2286627-41,2022-05-04,CAPADR,,Rejeitado o Requerimento de Retirada de Pauta apresentado pelo Deputado Airton Faleiro e outros.,0.0
2255384-27,2022-05-04,CE,,Rejeitado o Requerimento de Retirada de Pauta.,0.0
2250374-22,2022-05-04,CDEICS,,Aprovado o Parecer.,1.0
2269821-22,2022-05-04,CAPADR,,Aprovado o Parecer.,1.0
2227865-62,2022-05-04,CE,,Rejeitado o Requerimento de Retirada de Pauta.,0.0
2320709-3,2022-05-04,CDEICS,REQ 3/2022 CDEICS,Aprovado.,1.0
2195348-36,2022-05-04,CFFC,,Aprovado o Relatório Final.,1.0
2321044-3,2022-05-04,CFFC,REQ 17/2022 CFFC,"Aprovado com alterações: transformada em convite ao ministro para audiência conjunta com a Comissão de Ciência, Comunicação, Tecnologia e Informática.",1.0
2320710-3,2022-05-04,CREDN,REQ 3/2022 CREDN,Aprovado o Requerimento.,1.0
2320986-2,2022-05-04,CSSF,REQ 17/2022 CSSF,Aprovado na forma de convite. Subscreveram o requerimento os Deputados Rejane Dias e Jorge Solla.,1.0
2320820-3,2022-05-04,CDEICS,REQ 4/2022 CDEICS,Aprovado na forma de convite ao Ministro.,1.0
2320555-3,2022-05-04,CDEICS,REQ 2/2022 CDEICS,Aprovado na forma de Convite ao Ministro.,1.0
2321041-3,2022-05-04,CFFC,REQ 14/2022 CFFC,Aprovado.,1.0
2320942-4,2022-05-04,CFFC,REQ 8/2022 CFFC,Aprovado com alterações: transformado em convite.,1.0
2244084-26,2022-05-04,CE,,Aprovado o Parecer.,1.0
2320934-2,2022-05-04,CSSF,REQ 16/2022 CSSF,Aprovado na forma de convite. Subscreveram o requerimento os Deputados Rejane Dias e Dr. Zacharias Calil.,1.0
2320652-2,2022-05-04,CSSF,REQ 8/2022 CSSF,Aprovado na forma de convite. Subscreveram o requerimento os Deputados Rejane Dias e Alexandre Padilha.,1.0
2320941-4,2022-05-04,CFFC,REQ 7/2022 CFFC,Subscreveu a matéria o Deputado Padre João.,1.0
2321007-2,2022-05-04,CSSF,REQ 21/2022 CSSF,Aprovado.,1.0
2320714-2,2022-05-04,CREDN,REQ 5/2022 CREDN,"Aprovado em conjunto com o Requerimento nº 2/2022, item nº 2 da pauta.",1.0
2320941-3,2022-05-04,CFFC,REQ 7/2022 CFFC,Aprovado com alterações: incluídos os convidados constantes do Req n.13/2022-CFFC e também representantes do Conselho Nacional de Secretários de Saúde (CONASS) e do Conselho Nacional de Secretarias Municipais de Saúde (CONASEMS).,1.0
2320521-2,2022-05-04,CSSF,REQ 1/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Rejane Dias, Alexandre Padilha e Jorge Solla.",1.0
2320792-2,2022-05-04,CAPADR,REQ 5/2022 CAPADR,Aprovado com subscrição dos Deputados José Mario Schreiner e Vilson da Fetaemg.,1.0
2287918-25,2022-05-04,CE,,Aprovado o Parecer.,1.0
2320546-3,2022-05-04,CREDN,REQ 2/2022 CREDN,"Subscrito pelos Deputados General Girão (PL/RN), José Rocha (União/BA), Marcelo Calero (PSD/RJ) e Paulão (PT/AL). Aprovado o Requerimento.",1.0
2320929-2,2022-05-04,CE,REQ 9/2022 CE,"Aprovado com inclusão do Professor Eduardo Guerreiro Losso, indicado pelo Deputado Glauber Braga.",1.0
2320882-3,2022-05-04,CFFC,REQ 6/2022 CFFC,Aprovado.,1.0
2320569-2,2022-05-04,CSSF,REQ 5/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Alan Rick, Dr. Zacharias Calil, Aline Gurgel, Geovania de Sá e Flávia Morais.",1.0
2320565-2,2022-05-04,CSSF,REQ 4/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Dr. Zacharias Calil, Carla Dickson, Daniela do Vaguinho, Aline Gurgel, Jorge Solla, Geovania de Sá e Flávia Morais.",1.0
2321053-2,2022-05-04,CSSF,REQ 25/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Alan Rick, Jandira Feghali, Rejane Dias e Jorge Solla.",1.0
2321052-2,2022-05-04,CSSF,REQ 24/2022 CSSF,"Aprovado, com subscrição dos Deputados Rejane Dias e Jorge Solla.",1.0
2321051-2,2022-05-04,CSSF,REQ 23/2022 CSSF,"Aprovado, com subscrição dos Deputados Dr. Zacharias Calil, Aline Gurgel e Jorge Solla.",1.0
2321050-2,2022-05-04,CSSF,REQ 22/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Jandira Feghali, Dr. Zacharias Calil, Jorge Solla, Geovania de Sá e Flávia Morais.",1.0
2320992-2,2022-05-04,CSSF,REQ 20/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Jandira Feghali, Jorge Solla e Flávia Morais.",1.0
2320791-2,2022-05-04,CAPADR,REQ 4/2022 CAPADR,Aprovado.,1.0
2320988-2,2022-05-04,CSSF,REQ 19/2022 CSSF,"Aprovado, com subscrição dos Deputados Rejane Dias e Jorge Solla.",1.0
2320987-2,2022-05-04,CSSF,REQ 18/2022 CSSF,"Aprovado, com subscrição do Deputado Jorge Solla.",1.0
2320932-2,2022-05-04,CSSF,REQ 15/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Rejane Dias, Dr. Zacharias Calil, Dulce Miranda, Jorge Solla e Geovania de Sá.",1.0
2320930-2,2022-05-04,CSSF,REQ 14/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Daniela do Vaguinho, Jorge Solla, Geovania de Sá e Flávia Morais.",1.0
2320924-2,2022-05-04,CSSF,,"Aprovado. Subscreveram o requerimento os Deputados Dr. Zacharias Calil, Carla Dickson e Jorge Solla.",1.0
2320805-2,2022-05-04,CSSF,REQ 12/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Alan Rick, Dr. Zacharias Calil, Carla Dickson, Daniela do Vaguinho, Dulce Miranda, Geovania de Sá e Flávia Morais.",1.0
2320675-3,2022-05-04,CSSF,,"Aprovado. Subscreveram o requerimento os Deputados Rejane Dias, Dr. Zacharias Calil, Alexandre Padilha e Jorge Solla.",1.0
2320677-3,2022-05-04,CSSF,REQ 11/2022 CSSF,Aprovado.,1.0
2320658-2,2022-05-04,CSSF,REQ 9/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Jandira Feghali, Rejane Dias, Dr. Zacharias Calil, Alexandre Padilha e Jorge Solla.",1.0
2320625-2,2022-05-04,CSSF,REQ 7/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Dr. Zacharias Calil, Dulce Miranda, Alexandre Padilha, Jorge Solla e Geovania de Sá.",1.0
2320624-2,2022-05-04,CSSF,,"Aprovado, com subscrição dos Deputados Jorge Solla e Geovania de Sá. Aprovada a inclusão, apresentada pela Deputada Flávia Morais, do convidado Cesar Eduardo Fernandes, presidente da Associação Médica Brasileira.",1.0
2320561-2,2022-05-04,CSSF,REQ 3/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Rejane Dias, Dr. Zacharias Calil, Pastor Sargento Isidório, Alexandre Padilha, Jorge Solla e Geovania de Sá.",1.0
2320522-2,2022-05-04,CSSF,REQ 2/2022 CSSF,"Aprovado. Subscreveram o requerimento os Deputados Rejane Dias, Alexandre Padilha e Jorge Solla.",1.0
2320796-5,2022-05-04,CFFC,REQ 3/2022 CFFC,Aprovado com alterações: transformado em convite para realização de audiência conjunta com a Comissão de Educação.,1.0
2320637-2,2022-05-04,CAPADR,REQ 2/2022 CAPADR,"Aprovado com subscrição dos Deputados Evair Vieira de Melo, Airton Faleiro, Cristiano Vale e José Mario Schreiner.",1.0
2320832-2,2022-05-04,CE,REQ 8/2022 CE,"Aprovado com a inclusão da AFEBRAS, por solicitação do Deputado Tiago Mitraud.",1.0
2320830-2,2022-05-04,CE,REQ 7/2022 CE,Aprovado.,1.0
2320636-2,2022-05-04,CAPADR,REQ 1/2022 CAPADR,"Aprovado com subscrição dos Deputados Evair Vieira de Melo, Hélio Leite, Bosco Costa, Cristiano Vale, Vilson da Fetaemg, José Mario Schreiner e Raimundo Costa.",1.0
2320991-2,2022-05-04,CME,REQ 8/2022 CME,Aprovado.,1.0
2190731-54,2022-05-04,CDC,,"Aprovado o Parecer, apresentou voto em separado o Deputado Gilson Marques.",1.0
2320731-2,2022-05-04,CE,REQ 5/2022 CE,Aprovado.,1.0
2320729-2,2022-05-04,CE,REQ 3/2022 CE,Aprovado.,1.0
2320728-2,2022-05-04,CE,REQ 2/2022 CE,Aprovado.,1.0
2320713-2,2022-05-04,CREDN,REQ 4/2022 CREDN,"Aprovado em conjunto com o Requerimento nº 1/2022, item nº 1 da pauta.",1.0
2320732-2,2022-05-04,CE,REQ 6/2022 CE,"Aprovado. Subscreveram os Deputados Glauber Braga, Tabata Amaral e Tiago Mitraud.",1.0
2320544-3,2022-05-04,CREDN,REQ 1/2022 CREDN,"Subscrito pelos Deputados General Girão (PL/RN), José Rocha (União/BA) e  Marcelo Calero (PSD/RJ). Aprovado o Requerimento.",1.0
2320990-2,2022-05-04,CME,REQ 7/2022 CME,"Aprovado. Aditado para inclusão, na lista de convidados, de representantes da ANM e da ANA, a requerimento do Autor; e do IBRAM, a requerimento do Deputado Paulo Ganime.",1.0
2320727-2,2022-05-04,CE,REQ 1/2022 CE,Aprovado com a inclusão do Observatório do Conhecimento e da AFEBRAS a pedido dos Deputados Professora Rosa Neide e Tiago Mitraud respectivamente.,1.0
2320989-2,2022-05-04,CME,,"Aprovado. Substituído o termo ""convocação"" por ""convite"".",1.0
2283888-41,2022-05-04,CE,,Aprovado o Parecer.,1.0
2182658-64,2022-05-04,CE,,Rejeitada a inversão de pauta.,0.0
2320756-2,2022-05-04,CME,REQ 5/2022 CME,"Aprovado. Subscrito pelo Deputado Padre João. Aditado para inclusão, na lista de convidados, do Sr. Marcelo Nunes de Oliveira, Presidente da Agência Goiana de Regulação, Controle e Fiscalização de Serviços Públicos - AGR, a requerimento do Deputado Paulo Ganime.",1.0
2320671-3,2022-05-04,CFFC,REQ 1/2022 CFFC,Aprovado.,1.0
2320754-2,2022-05-04,CME,REQ 4/2022 CME,"Aprovado. Aditado para inclusão, na lista de convidados, de representantes da Anfavea e do IBP Petróleo, a requerimento do Deputado Paulo Ganime. Ampliado o tema da Audiência Pública para biocombustíveis, por sugestão do Deputado Arnaldo Jardim.",1.0
2320761-2,2022-05-04,CFT,REQ 3/2022 CFT,Aprovado. Co-autores: Dep. Vermelho e Gilberto Nascimento.,1.0
2320512-3,2022-05-04,CDEICS,REQ 1/2022 CDEICS,Aprovado.,1.0
2320672-5,2022-05-04,CFFC,REQ 2/2022 CFFC,"Aprovado com alterações: transformado em convite e aditado para tratar também sobre ""a segurança do processo eleitoral brasileiro"" e ""acerca da compra de próteses penianas infláveis, tema do Req 9/2022-CFFC)",1.0
2320760-2,2022-05-04,CFT,REQ 2/2022 CFT,Aprovado. Com alterações: Inclusão da Confederação Nacional do Comércio-CNC.,1.0
2259831-44,2022-05-04,CE,,Rejeitada a retirada de pauta.,0.0
2263288-49,2022-05-04,CFT,,Aprovado o Parecer.,1.0
2320699-3,2022-05-04,CDC,REQ 5/2022 CDC,"Aprovado com inclusão do Presidente da Federaçâo Única dos Petroleiros - Fup, do Presidente do  Instituto de Estudos Estratégicos de Petróleo, Gás Natural e Biocombustíveis - Ineep e do Presidente do Conselho dos Secretários Estaduais da Fazenda - Confaz, e subscrito pelos Deputados Celso Russomanno e Flávio Nogueira.",1.0
